Customer ID,Customer Name,Segment,Region,State,City,Total_Orders,Total_Sales,Total_Profit,Avg_Discount,Last_Order_Date,Customer_Status,Record_Version
RD-19720,Roger Demir,Consumer,South,Florida,Daytona Beach,1,78.19,23.85,0.2,12/21/2015,Active,1
RD-19720,Roger Demir,Consumer,West,Arizona,Phoenix,1,13.81,-7.49,0.45,8/9/2014,Active,1
RD-19720,Roger Demir,Consumer,West,California,Morgan Hill,1,545.01,7.85,0.088,12/3/2016,Active,1
RD-19720,Roger Demir,Consumer,West,California,San Francisco,1,112.54,41.01,0.1,7/20/2014,Active,1
RD-19720,Roger Demir,Consumer,West,Washington,Seattle,1,11.96,5.86,0.0,5/10/2016,Active,1
RD-19810,Ross DeVincentis,Home Office,Central,Illinois,Chicago,1,512.37,146.29,0.3,2/3/2017,Active,1
RD-19810,Ross DeVincentis,Home Office,Central,Texas,Houston,1,168.17,20.56,0.5,9/2/2016,Active,1
RD-19810,Ross DeVincentis,Home Office,East,New York,New York City,1,32.4,15.55,0.0,6/7/2016,Active,1
RD-19810,Ross DeVincentis,Home Office,East,New York,Rochester,1,33.38,10.43,0.2,12/16/2017,Active,1
RD-19810,Ross DeVincentis,Home Office,East,Ohio,Akron,1,17.18,6.23,0.2,12/27/2016,Active,1
RD-19810,Ross DeVincentis,Home Office,South,Kentucky,Richmond,1,204.98,38.32,0.0,10/30/2017,Active,1
RD-19810,Ross DeVincentis,Home Office,South,North Carolina,Fayetteville,1,22.32,7.66,0.2,10/27/2014,Active,1
RD-19810,Ross DeVincentis,Home Office,West,California,Los Angeles,1,146.82,73.41,0.0,2/13/2016,Active,1
RD-19900,Ruben Dartt,Consumer,Central,Indiana,Bloomington,1,127.95,21.75,0.0,9/24/2016,Active,1
RD-19900,Ruben Dartt,Consumer,Central,Michigan,Dearborn Heights,1,770.61,50.84,0.0,4/5/2014,Active,1
RD-19900,Ruben Dartt,Consumer,East,Pennsylvania,Philadelphia,1,47.5,-1.19,0.2,11/19/2014,Active,1
RD-19900,Ruben Dartt,Consumer,West,California,San Diego,1,807.69,136.84,0.033,11/10/2014,Active,1
RD-19900,Ruben Dartt,Consumer,West,California,San Francisco,1,997.93,142.0,0.05,6/23/2016,Active,1
RD-19900,Ruben Dartt,Consumer,West,California,Thousand Oaks,1,15.98,1.2,0.2,3/22/2015,Active,1
RD-19900,Ruben Dartt,Consumer,West,New Mexico,Carlsbad,1,28.4,13.35,0.0,11/16/2016,Active,1
RD-19900,Ruben Dartt,Consumer,West,Oregon,Portland,1,317.62,82.84,0.2,9/7/2017,Active,1
RD-19900,Ruben Dartt,Consumer,West,Washington,Bellevue,1,20.24,7.89,0.0,5/26/2015,Active,1
RD-19930,Russell D'Ascenzo,Consumer,Central,Illinois,Chicago,1,182.97,-4.63,0.25,11/18/2017,Active,1
RD-19930,Russell D'Ascenzo,Consumer,Central,Texas,Austin,1,106.1,23.97,0.2,4/10/2017,Active,1
RD-19930,Russell D'Ascenzo,Consumer,Central,Texas,Dallas,1,57.91,-23.28,0.4,10/3/2014,Active,1
RD-19930,Russell D'Ascenzo,Consumer,West,California,Los Angeles,1,623.96,39.0,0.2,7/25/2015,Active,1
RE-19405,Ricardo Emerson,Consumer,East,Ohio,Kent,1,48.36,6.04,0.2,12/29/2014,Active,1
RE-19450,Richard Eichhorn,Consumer,Central,Illinois,Decatur,1,210.18,-24.87,0.333,6/3/2014,Active,1
RE-19450,Richard Eichhorn,Consumer,Central,Texas,Dallas,1,26.88,9.74,0.2,3/3/2017,Active,1
RE-19450,Richard Eichhorn,Consumer,Central,Wisconsin,Eau Claire,1,435.54,163.92,0.0,12/27/2015,Active,1
RE-19450,Richard Eichhorn,Consumer,East,New York,Auburn,1,29.61,13.32,0.0,7/14/2016,Active,1
RE-19450,Richard Eichhorn,Consumer,West,California,Oakland,1,174.49,47.11,0.0,8/15/2015,Active,1
RF-19345,Randy Ferguson,Corporate,Central,Illinois,Chicago,1,11.95,3.88,0.2,12/5/2016,Active,1
RF-19345,Randy Ferguson,Corporate,East,New Hampshire,Dover,1,211.66,81.4,0.0,5/20/2014,Active,1
RF-19345,Randy Ferguson,Corporate,East,New York,New York City,1,33.55,12.58,0.2,9/16/2014,Active,1
RF-19345,Randy Ferguson,Corporate,South,Florida,Miami,1,10.08,3.53,0.2,3/4/2016,Active,1
RF-19345,Randy Ferguson,Corporate,South,Florida,Orlando,1,6.64,-4.43,0.7,11/30/2014,Active,1
RF-19345,Randy Ferguson,Corporate,South,Georgia,East Point,1,268.4,102.01,0.0,6/23/2015,Active,1
RF-19345,Randy Ferguson,Corporate,South,Georgia,Marietta,1,2673.69,431.2,0.0,11/28/2016,Active,1
RF-19345,Randy Ferguson,Corporate,West,Arizona,Phoenix,1,93.17,3.53,0.45,12/13/2014,Active,1
RF-19735,Roland Fjeld,Consumer,Central,Illinois,Chicago,1,359.98,36.0,0.2,6/28/2016,Active,1
RF-19735,Roland Fjeld,Consumer,Central,Michigan,Trenton,1,275.65,107.69,0.0,10/2/2017,Active,1
RF-19735,Roland Fjeld,Consumer,Central,Oklahoma,Oklahoma City,1,935.74,283.57,0.0,7/29/2017,Active,1
RF-19735,Roland Fjeld,Consumer,East,New York,New York City,1,21.93,10.31,0.0,4/18/2015,Active,1
RF-19735,Roland Fjeld,Consumer,South,South Carolina,Columbia,1,62.91,22.65,0.0,8/6/2014,Active,1
RF-19735,Roland Fjeld,Consumer,West,California,San Diego,1,519.96,176.79,0.0,7/18/2015,Active,1
RF-19735,Roland Fjeld,Consumer,West,California,San Jose,1,165.13,74.62,0.0,8/26/2016,Active,1
RF-19840,Roy Französisch,Consumer,Central,Texas,San Antonio,1,49.63,4.96,0.2,11/12/2014,Active,1
RF-19840,Roy Französisch,Consumer,East,New York,New York City,2,42.27,9.76,0.0,12/29/2015,Active,1
RF-19840,Roy Französisch,Consumer,East,Ohio,Columbus,1,13.71,-10.05,0.7,4/16/2017,Active,1
RF-19840,Roy Französisch,Consumer,South,Georgia,Columbus,1,40.05,11.21,0.0,12/17/2014,Active,1
RF-19840,Roy Französisch,Consumer,South,Virginia,Chesapeake,1,233.48,63.04,0.0,4/18/2016,Active,1
RF-19840,Roy Französisch,Consumer,South,Virginia,Springfield,1,125.92,62.51,0.0,8/13/2016,Active,1
RF-19840,Roy Französisch,Consumer,West,California,Pasadena,1,440.16,138.59,0.0,12/12/2016,Active,1
RH-19495,Rick Hansen,Consumer,Central,Minnesota,Rochester,1,20.16,9.88,0.0,9/21/2017,Active,1
RH-19495,Rick Hansen,Consumer,East,New York,New York City,2,3491.71,515.58,0.08,8/23/2014,Active,1
RH-19495,Rick Hansen,Consumer,South,Florida,Orlando,1,20.74,7.26,0.2,8/12/2017,Active,1
RH-19495,Rick Hansen,Consumer,West,Colorado,Denver,1,88.77,31.07,0.2,11/28/2017,Active,1
RH-19510,Rick Huthwaite,Home Office,Central,Kansas,Manhattan,1,273.96,10.96,0.0,11/16/2014,Active,1
RH-19510,Rick Huthwaite,Home Office,East,Rhode Island,Providence,1,2545.12,757.56,0.0,9/19/2016,Active,1
RH-19510,Rick Huthwaite,Home Office,West,California,Los Angeles,1,3384.45,382.83,0.1,3/10/2016,Active,1
RH-19510,Rick Huthwaite,Home Office,West,California,San Diego,1,555.96,41.7,0.2,8/31/2015,Active,1
RH-19510,Rick Huthwaite,Home Office,West,California,San Francisco,1,175.29,83.97,0.0,9/27/2015,Active,1
RH-19510,Rick Huthwaite,Home Office,West,Utah,Provo,1,44.4,12.43,0.0,7/15/2016,Active,1
RH-19555,Ritsa Hightower,Consumer,South,Florida,Tallahassee,1,8.23,-6.03,0.7,12/4/2015,Active,1
RH-19555,Ritsa Hightower,Consumer,South,North Carolina,Charlotte,1,732.16,6.34,0.45,7/29/2016,Active,1
RH-19600,Rob Haberlin,Consumer,Central,Illinois,Carol Stream,1,1305.81,-39.87,0.24,7/2/2015,Active,1
RH-19600,Rob Haberlin,Consumer,South,Alabama,Huntsville,1,29.0,7.25,0.0,7/14/2016,Active,1
RH-19600,Rob Haberlin,Consumer,South,Virginia,Hampton,1,750.93,205.24,0.0,11/8/2015,Active,1
RK-19300,Ralph Kennedy,Consumer,Central,Indiana,South Bend,1,1238.33,279.55,0.0,7/20/2015,Active,1
RK-19300,Ralph Kennedy,Consumer,East,New York,Rochester,1,209.67,-13.98,0.4,10/12/2015,Active,1
RK-19300,Ralph Kennedy,Consumer,East,Pennsylvania,Philadelphia,1,12.19,4.11,0.2,9/2/2017,Active,1
RL-19615,Rob Lucas,Consumer,Central,Illinois,Chicago,2,3172.71,92.03,0.32,9/2/2016,Active,1
RL-19615,Rob Lucas,Consumer,East,Pennsylvania,Philadelphia,1,1344.84,-62.29,0.283,7/7/2017,Active,1
RL-19615,Rob Lucas,Consumer,South,Alabama,Montgomery,1,1002.7,285.76,0.0,5/29/2016,Active,1
RL-19615,Rob Lucas,Consumer,South,North Carolina,Fayetteville,1,229.54,83.21,0.2,8/31/2017,Active,1
RL-19615,Rob Lucas,Consumer,West,California,Los Angeles,3,485.12,89.44,0.03,5/22/2017,Active,1
RM-19375,Raymond Messe,Consumer,Central,Texas,Houston,1,46.86,7.62,0.2,5/11/2014,Active,1
RM-19375,Raymond Messe,Consumer,East,Connecticut,Meriden,1,21.4,6.21,0.0,6/21/2014,Active,1
RM-19375,Raymond Messe,Consumer,East,Vermont,Burlington,1,637.18,196.32,0.0,1/19/2017,Active,1
RM-19375,Raymond Messe,Consumer,South,Georgia,Columbus,1,354.9,88.72,0.0,4/8/2016,Active,1
RM-19375,Raymond Messe,Consumer,South,North Carolina,Raleigh,1,177.48,19.97,0.2,11/30/2015,Active,1
RM-19375,Raymond Messe,Consumer,West,California,San Jose,1,215.65,73.32,0.0,7/7/2016,Active,1
RM-19675,Robert Marley,Home Office,East,Massachusetts,Cambridge,1,334.43,103.92,0.0,10/1/2015,Active,1
RM-19675,Robert Marley,Home Office,East,New York,New York City,1,80.62,19.85,0.05,11/14/2014,Active,1
RM-19675,Robert Marley,Home Office,South,Louisiana,Monroe,1,682.91,180.27,0.0,11/19/2014,Active,1
RM-19675,Robert Marley,Home Office,West,California,Los Angeles,2,4881.13,1598.51,0.1,12/24/2017,Active,1
RM-19750,Roland Murray,Consumer,East,New York,New York City,1,98.35,28.69,0.0,3/6/2017,Active,1
RO-19780,Rose O'Brian,Consumer,Central,Illinois,Chicago,1,531.89,-11.16,0.25,9/24/2017,Active,1
RO-19780,Rose O'Brian,Consumer,Central,Texas,Houston,1,1240.42,-162.94,0.375,11/25/2017,Active,1
RO-19780,Rose O'Brian,Consumer,South,Tennessee,Clarksville,1,1635.02,-1053.36,0.45,12/4/2015,Active,1
RO-19780,Rose O'Brian,Consumer,South,Tennessee,Memphis,1,189.88,-94.94,0.4,3/18/2016,Active,1
RO-19780,Rose O'Brian,Consumer,South,Virginia,Arlington,1,173.94,50.44,0.0,12/6/2015,Active,1
RO-19780,Rose O'Brian,Consumer,West,California,San Francisco,1,29.74,4.46,0.0,11/10/2016,Active,1
RO-19780,Rose O'Brian,Consumer,West,Washington,Seattle,1,14.59,4.92,0.2,5/12/2015,Active,1
RP-19270,Rachel Payne,Corporate,Central,Texas,Houston,1,467.65,-91.22,0.38,8/6/2015,Active,1
RP-19270,Rachel Payne,Corporate,West,California,Riverside,1,147.44,41.19,0.0,12/13/2015,Active,1
RP-19270,Rachel Payne,Corporate,West,California,San Francisco,1,306.11,97.87,0.12,10/19/2014,Active,1
RP-19270,Rachel Payne,Corporate,West,Washington,Seattle,1,33.44,11.7,0.2,8/21/2016,Active,1
RP-19390,Resi Pölking,Consumer,Central,Texas,Houston,1,5.63,-9.7,0.8,4/21/2017,Active,1
RP-19390,Resi Pölking,Consumer,Central,Wisconsin,Madison,1,2854.48,686.47,0.0,12/1/2014,Active,1
RP-19390,Resi Pölking,Consumer,East,Connecticut,Fairfield,1,11.64,3.38,0.0,11/3/2014,Active,1
RP-19390,Resi Pölking,Consumer,East,Maryland,Baltimore,1,116.28,56.98,0.0,5/24/2014,Active,1
RP-19390,Resi Pölking,Consumer,East,New York,New York City,3,611.71,210.74,0.114,8/19/2016,Active,1
RP-19390,Resi Pölking,Consumer,East,Ohio,Cleveland,1,30.36,8.73,0.2,12/24/2014,Active,1
RP-19390,Resi Pölking,Consumer,East,Pennsylvania,Philadelphia,1,3.55,0.44,0.2,3/1/2015,Active,1
RP-19390,Resi Pölking,Consumer,West,Arizona,Phoenix,1,946.76,-694.29,0.7,12/27/2014,Active,1
RP-19390,Resi Pölking,Consumer,West,Colorado,Thornton,1,10.94,0.96,0.2,10/2/2015,Active,1
RP-19390,Resi Pölking,Consumer,West,Washington,Seattle,1,561.73,201.55,0.0,9/13/2014,Active,1
RP-19855,Roy Phan,Corporate,Central,Indiana,Lafayette,1,21.4,6.21,0.0,5/19/2016,Active,1
RP-19855,Roy Phan,Corporate,Central,Minnesota,Woodbury,1,535.41,160.62,0.0,9/4/2016,Active,1
RP-19855,Roy Phan,Corporate,Central,Texas,Houston,1,12.16,2.13,0.2,12/2/2017,Active,1
RP-19855,Roy Phan,Corporate,Central,Wisconsin,Kenosha,1,974.9,287.37,0.0,2/15/2015,Active,1
RP-19855,Roy Phan,Corporate,South,Florida,Apopka,1,29.97,-23.78,0.7,5/17/2016,Active,1
RP-19855,Roy Phan,Corporate,South,Kentucky,Richmond,1,115.36,56.53,0.0,4/5/2014,Active,1
RP-19855,Roy Phan,Corporate,West,California,Los Angeles,1,351.92,87.84,0.1,9/28/2015,Active,1
RP-19855,Roy Phan,Corporate,West,Washington,Seattle,1,129.6,17.68,0.0,5/27/2017,Active,1
RR-19315,Ralph Ritter,Consumer,Central,Illinois,Aurora,1,608.55,-77.3,0.367,12/11/2017,Active,1
RR-19315,Ralph Ritter,Consumer,West,California,San Francisco,1,7.38,3.47,0.0,11/14/2016,Active,1
RR-19525,Rick Reed,Corporate,Central,Kansas,Overland Park,1,373.94,99.94,0.0,7/13/2017,Active,1
RR-19525,Rick Reed,Corporate,East,Massachusetts,Lowell,1,2304.37,543.57,0.0,9/9/2014,Active,1
RR-19525,Rick Reed,Corporate,East,New York,New York City,1,36.48,18.24,0.0,2/28/2016,Active,1
RR-19525,Rick Reed,Corporate,East,Ohio,Toledo,1,243.88,27.44,0.2,7/25/2016,Active,1
RR-19525,Rick Reed,Corporate,South,North Carolina,Cary,1,246.17,21.54,0.2,12/15/2015,Active,1
RR-19525,Rick Reed,Corporate,South,Tennessee,Nashville,1,97.42,10.96,0.2,12/5/2015,Active,1
RS-19420,Ricardo Sperren,Corporate,East,Connecticut,Fairfield,1,13.05,6.0,0.0,10/15/2017,Active,1
RS-19420,Ricardo Sperren,Corporate,East,Connecticut,Meriden,1,1217.38,318.93,0.0,8/5/2014,Active,1
RS-19420,Ricardo Sperren,Corporate,South,Virginia,Suffolk,1,1065.84,213.73,0.0,7/15/2017,Active,1
RS-19420,Ricardo Sperren,Corporate,West,California,Los Angeles,1,32.04,14.42,0.0,5/9/2016,Active,1
RS-19420,Ricardo Sperren,Corporate,West,Washington,Seattle,1,892.98,80.37,0.0,1/8/2017,Active,1
RS-19765,Roland Schwarz,Corporate,Central,Texas,Waco,1,0.56,-0.95,0.8,3/2/2017,Active,1
RS-19765,Roland Schwarz,Corporate,East,New York,Mount Vernon,1,889.29,313.03,0.0,5/19/2017,Active,1
RS-19765,Roland Schwarz,Corporate,East,Ohio,Marion,1,116.83,33.59,0.2,9/8/2017,Active,1
RS-19765,Roland Schwarz,Corporate,South,North Carolina,Charlotte,1,16.71,5.01,0.2,7/5/2015,Active,1
RS-19765,Roland Schwarz,Corporate,South,South Carolina,Columbia,1,752.92,224.04,0.0,4/7/2014,Active,1
RS-19765,Roland Schwarz,Corporate,South,South Carolina,Summerville,1,406.94,196.91,0.0,11/24/2017,Active,1
RS-19765,Roland Schwarz,Corporate,West,California,Los Angeles,2,1976.52,434.75,0.067,12/6/2014,Active,1
RS-19870,Roy Skaria,Home Office,Central,Iowa,Burlington,1,12.68,6.09,0.0,12/11/2017,Active,1
RS-19870,Roy Skaria,Home Office,East,Pennsylvania,Philadelphia,1,9.65,3.5,0.2,6/7/2016,Active,1
RW-19540,Rick Wilson,Corporate,Central,Michigan,Detroit,1,2049.53,568.13,0.025,5/7/2017,Active,1
RW-19540,Rick Wilson,Corporate,West,Arizona,Mesa,1,1044.08,-126.53,0.343,9/26/2015,Active,1
RW-19540,Rick Wilson,Corporate,West,California,Brentwood,1,3397.73,902.07,0.086,8/17/2017,Active,1
RW-19540,Rick Wilson,Corporate,West,California,Los Angeles,3,307.9,93.77,0.0,9/19/2015,Active,1
RW-19540,Rick Wilson,Corporate,West,Washington,Seattle,1,598.16,149.19,0.0,9/1/2017,Active,1
RW-19630,Rob Williams,Corporate,Central,Illinois,Chicago,1,43.96,-11.65,0.4,12/9/2016,Active,1
RW-19630,Rob Williams,Corporate,Central,Kansas,Overland Park,1,186.95,85.3,0.0,11/27/2016,Active,1
RW-19630,Rob Williams,Corporate,Central,Michigan,Detroit,1,6.08,3.04,0.0,6/28/2014,Active,1
RW-19630,Rob Williams,Corporate,Central,Missouri,Columbia,1,77.21,27.74,0.0,12/31/2014,Active,1
RW-19630,Rob Williams,Corporate,Central,Texas,Dallas,1,162.34,49.59,0.2,3/5/2016,Active,1
RW-19630,Rob Williams,Corporate,East,New York,New York City,1,65.99,17.16,0.0,10/2/2017,Active,1
RW-19630,Rob Williams,Corporate,West,California,San Francisco,1,715.64,178.91,0.0,7/30/2016,Active,1
RW-19630,Rob Williams,Corporate,West,California,Torrance,1,1120.37,44.0,0.2,12/13/2016,Active,1
RW-19630,Rob Williams,Corporate,West,Washington,Seattle,1,901.2,304.75,0.1,4/13/2017,Active,1
RW-19690,Robert Waldorf,Consumer,Central,Indiana,Lafayette,1,283.18,135.98,0.0,3/21/2017,Active,1
RW-19690,Robert Waldorf,Consumer,Central,Missouri,Springfield,1,808.92,125.31,0.0,9/10/2017,Active,1
RW-19690,Robert Waldorf,Consumer,East,Pennsylvania,Philadelphia,1,1958.54,316.54,0.2,1/15/2017,Active,1
RW-19690,Robert Waldorf,Consumer,South,North Carolina,Wilmington,1,3.28,-2.63,0.7,5/30/2016,Active,1
RW-19690,Robert Waldorf,Consumer,West,California,Los Angeles,1,441.72,132.34,0.0,10/12/2017,Active,1
SA-20830,Sue Ann Reed,Consumer,Central,Illinois,Chicago,2,2743.01,344.2,0.2,4/3/2017,Active,1
SA-20830,Sue Ann Reed,Consumer,East,Massachusetts,Everett,1,21.93,10.31,0.0,10/28/2017,Active,1
SA-20830,Sue Ann Reed,Consumer,South,Florida,Daytona Beach,1,194.14,-76.18,0.325,4/26/2015,Active,1
SA-20830,Sue Ann Reed,Consumer,South,Florida,Jacksonville,1,284.19,79.62,0.367,4/9/2017,Active,1
SA-20830,Sue Ann Reed,Consumer,South,Virginia,Richmond,1,535.36,174.26,0.0,6/26/2015,Active,1
SA-20830,Sue Ann Reed,Consumer,West,California,Fresno,1,770.21,35.79,0.15,3/19/2017,Active,1
SA-20830,Sue Ann Reed,Consumer,West,California,Moreno Valley,1,19.44,9.33,0.0,2/22/2014,Active,1
SA-20830,Sue Ann Reed,Consumer,West,California,San Jose,1,133.12,49.92,0.2,5/19/2017,Active,1
SA-20830,Sue Ann Reed,Consumer,West,Oregon,Redmond,1,65.94,-17.11,0.367,12/22/2016,Active,1
SB-20170,Sarah Bern,Consumer,Central,Illinois,Chicago,1,38.57,-33.39,0.5,6/6/2014,Active,1
SB-20170,Sarah Bern,Consumer,East,New York,New York City,1,954.55,173.31,0.075,6/12/2017,Active,1
SB-20170,Sarah Bern,Consumer,West,California,Los Angeles,1,354.9,17.74,0.0,2/9/2017,Active,1
SB-20185,Sarah Brown,Consumer,Central,Illinois,Chicago,1,504.55,-67.02,0.25,9/20/2014,Active,1
SB-20185,Sarah Brown,Consumer,Central,Illinois,Evanston,1,1483.53,481.09,0.2,4/16/2015,Active,1
SB-20185,Sarah Brown,Consumer,East,New Hampshire,Concord,1,68.62,32.25,0.0,9/25/2015,Active,1
SB-20185,Sarah Brown,Consumer,East,New York,New York City,1,400.78,-5.01,0.2,6/25/2017,Active,1
SB-20185,Sarah Brown,Consumer,West,California,Los Angeles,1,3862.1,425.82,0.1,5/22/2015,Active,1
SB-20185,Sarah Brown,Consumer,West,Washington,Kent,1,91.42,18.33,0.1,6/12/2017,Active,1
SB-20290,Sean Braxton,Corporate,Central,Texas,Houston,1,5579.94,-761.99,0.4,9/19/2014,Active,1
SB-20290,Sean Braxton,Corporate,East,Ohio,Kent,1,103.97,16.89,0.2,11/18/2016,Active,1
SB-20290,Sean Braxton,Corporate,East,Ohio,Springfield,1,725.08,-934.31,0.533,11/13/2017,Active,1
SB-20290,Sean Braxton,Corporate,East,Pennsylvania,Philadelphia,1,539.07,-561.14,0.375,9/7/2014,Active,1
SB-20290,Sean Braxton,Corporate,South,Kentucky,Henderson,1,158.71,50.79,0.0,5/9/2014,Active,1
SB-20290,Sean Braxton,Corporate,South,South Carolina,Florence,1,685.26,27.25,0.0,9/9/2017,Active,1
SB-20290,Sean Braxton,Corporate,West,California,San Diego,1,265.86,79.76,0.0,9/11/2015,Active,1
SC-20020,Sam Craven,Consumer,Central,Michigan,Midland,1,1194.87,299.8,0.0,11/10/2014,Active,1
SC-20020,Sam Craven,Consumer,Central,Texas,Houston,2,236.98,-439.79,0.4,4/2/2014,Active,1
SC-20020,Sam Craven,Consumer,Central,Texas,Plano,1,1353.53,-220.38,0.331,6/20/2014,Active,1
SC-20020,Sam Craven,Consumer,East,Pennsylvania,Philadelphia,1,577.58,43.32,0.2,11/10/2015,Active,1
SC-20050,Sample Company A,Home Office,Central,Michigan,Jackson,1,377.97,94.49,0.0,6/13/2016,Active,1
SC-20050,Sample Company A,Home Office,Central,Texas,Arlington,1,11.65,-17.47,0.8,9/30/2017,Active,1
SC-20050,Sample Company A,Home Office,Central,Texas,Lubbock,1,11.36,-17.05,0.8,4/11/2017,Active,1
SC-20050,Sample Company A,Home Office,East,Connecticut,Norwich,1,22.2,9.1,0.0,5/31/2015,Active,1
SC-20050,Sample Company A,Home Office,South,Florida,Hialeah,1,392.83,16.16,0.2,11/24/2016,Active,1
SC-20050,Sample Company A,Home Office,South,Kentucky,Henderson,1,27.58,11.58,0.0,11/20/2017,Active,1
SC-20050,Sample Company A,Home Office,West,California,Burbank,1,3247.16,764.53,0.067,3/18/2014,Active,1
SC-20050,Sample Company A,Home Office,West,California,La Mesa,1,367.53,114.39,0.1,9/3/2017,Active,1
SC-20050,Sample Company A,Home Office,West,California,Los Angeles,1,166.29,36.0,0.1,1/31/2016,Active,1
SC-20095,Sanjit Chand,Consumer,Central,Minnesota,Minneapolis,1,9900.19,4668.69,0.0,9/23/2014,Active,1
SC-20095,Sanjit Chand,Consumer,East,Massachusetts,Quincy,1,12.7,5.84,0.0,1/15/2017,Active,1
SC-20095,Sanjit Chand,Consumer,South,Arkansas,Fayetteville,1,1793.98,843.17,0.0,9/2/2014,Active,1
SC-20095,Sanjit Chand,Consumer,South,Florida,Margate,1,15.55,2.33,0.2,3/4/2014,Active,1
SC-20095,Sanjit Chand,Consumer,West,California,Concord,1,129.57,-24.29,0.2,2/12/2014,Active,1
SC-20095,Sanjit Chand,Consumer,West,California,Costa Mesa,1,686.24,163.2,0.1,7/25/2016,Active,1
SC-20095,Sanjit Chand,Consumer,West,California,Los Angeles,2,1347.75,5.78,0.067,5/16/2016,Active,1
SC-20095,Sanjit Chand,Consumer,West,Utah,West Jordan,1,256.35,92.68,0.05,11/8/2015,Active,1
SC-20230,Scot Coram,Corporate,Central,Texas,Arlington,1,911.26,111.53,0.2,7/8/2016,Active,1
SC-20230,Scot Coram,Corporate,East,Massachusetts,Lowell,1,105.52,48.54,0.0,6/6/2016,Active,1
SC-20230,Scot Coram,Corporate,West,California,Los Angeles,1,3339.12,275.9,0.114,8/21/2016,Active,1
SC-20230,Scot Coram,Corporate,West,Washington,Seattle,1,16.06,4.18,0.0,8/3/2017,Active,1
SC-20260,Scott Cohen,Corporate,Central,Texas,Arlington,1,33.62,-90.77,0.8,3/31/2017,Active,1
SC-20260,Scott Cohen,Corporate,Central,Texas,Corpus Christi,1,31.41,-19.63,0.45,9/14/2014,Active,1
SC-20260,Scott Cohen,Corporate,East,Massachusetts,Lawrence,1,6.68,2.0,0.0,1/17/2015,Active,1
SC-20260,Scott Cohen,Corporate,East,New York,New York City,1,913.17,291.03,0.05,6/26/2017,Active,1
SC-20260,Scott Cohen,Corporate,South,Florida,Jacksonville,1,79.96,27.99,0.2,3/31/2015,Active,1
SC-20260,Scott Cohen,Corporate,West,California,San Francisco,2,1977.51,347.25,0.11,8/31/2015,Active,1
SC-20260,Scott Cohen,Corporate,West,Washington,Seattle,1,687.45,113.14,0.0,4/6/2014,Active,1
SC-20305,Sean Christensen,Consumer,Central,Illinois,Chicago,1,52.06,17.27,0.2,8/28/2017,Active,1
SC-20305,Sean Christensen,Consumer,Central,Indiana,Lawrence,1,155.34,55.92,0.0,4/23/2017,Active,1
SC-20305,Sean Christensen,Consumer,Central,Michigan,Rochester Hills,1,132.52,54.33,0.0,6/10/2017,Active,1
SC-20305,Sean Christensen,Consumer,Central,Texas,Beaumont,1,328.59,93.4,0.4,12/16/2014,Active,1
SC-20305,Sean Christensen,Consumer,East,Pennsylvania,Philadelphia,1,422.91,-28.92,0.4,12/1/2017,Active,1
SC-20305,Sean Christensen,Consumer,West,California,Los Angeles,1,2803.92,0.0,0.2,1/27/2015,Active,1
SC-20305,Sean Christensen,Consumer,West,California,San Jose,1,83.72,37.15,0.0,12/24/2016,Active,1
SC-20380,Shahid Collister,Consumer,Central,Texas,El Paso,1,574.19,-61.16,0.325,3/1/2014,Active,1
SC-20380,Shahid Collister,Consumer,Central,Texas,Houston,1,15.62,-25.0,0.8,9/26/2016,Active,1
SC-20380,Shahid Collister,Consumer,East,Connecticut,Fairfield,1,523.16,148.86,0.0,3/13/2017,Active,1
SC-20380,Shahid Collister,Consumer,East,New York,New York City,1,14.91,4.62,0.0,8/24/2015,Active,1
SC-20380,Shahid Collister,Consumer,South,Florida,Pembroke Pines,1,119.18,37.77,0.45,2/3/2017,Active,1
SC-20380,Shahid Collister,Consumer,South,Georgia,Atlanta,1,2361.52,617.56,0.0,5/19/2017,Active,1
SC-20380,Shahid Collister,Consumer,South,North Carolina,Burlington,1,2165.66,-571.69,0.3,11/30/2017,Active,1
SC-20380,Shahid Collister,Consumer,West,Idaho,Boise,1,89.97,37.79,0.0,9/17/2017,Active,1
SC-20380,Shahid Collister,Consumer,West,Washington,Seattle,1,128.32,47.91,0.1,7/11/2015,Active,1
SC-20440,Shaun Chance,Corporate,East,Massachusetts,New Bedford,1,52.2,23.49,0.0,8/17/2015,Active,1
SC-20440,Shaun Chance,Corporate,East,New York,New York City,1,40.18,14.56,0.2,9/22/2017,Active,1
SC-20440,Shaun Chance,Corporate,East,Pennsylvania,Lancaster,2,462.51,-10.27,0.425,11/24/2017,Active,1
SC-20440,Shaun Chance,Corporate,East,Pennsylvania,Philadelphia,1,7.66,-6.12,0.7,9/4/2015,Active,1
SC-20440,Shaun Chance,Corporate,West,California,Los Angeles,1,1173.03,340.48,0.0,9/24/2015,Active,1
SC-20440,Shaun Chance,Corporate,West,Colorado,Aurora,1,139.42,17.43,0.2,10/1/2015,Active,1
SC-20575,Sonia Cooley,Consumer,Central,Illinois,Chicago,1,2.3,-3.9,0.8,8/19/2017,Active,1
SC-20575,Sonia Cooley,Consumer,Central,Indiana,Mishawaka,1,647.84,32.39,0.0,6/16/2014,Active,1
SC-20575,Sonia Cooley,Consumer,East,Rhode Island,Cranston,1,102.93,48.38,0.0,6/24/2017,Active,1
